10083,90,广东深圳,福田红树林,4/19/2007,4/19/2007,1367,庭草,1
10084,1128,北京市区,百望山,4/20/2007,4/20/2007,1079,baboon,8
10085,2350,北京昌平,中关村生命科学园,4/19/2007,4/20/2007,451,点地梅,12
10088,2723,福建宁德,东湖塘,4/18/2007,4/18/2007,1347,数峰青,34
10093,2713,广东普宁,普宁职业技术学校,4/21/2007,4/21/2007,1982,寂野,9
10094,90,广东深圳,福田红树林,4/21/2007,4/21/2007,339,恨狐,8
10095,2690,北京市区,东城区 柳荫公园,4/21/2007,4/21/2007,1301,红嘴蓝鹊,14
10096,2357,广西柳州,柳州铁路局大院,4/21/2007,4/21/2007,1073,红耳鹎,3
10097,1737,上海南汇,东滩禁猎区,4/21/2007,4/21/2007,1735,南瓜派,38
10098,670,江苏南京,玄武湖,4/21/2007,4/21/2007,1077,拙石,10
10099,2360,上海市区,华东师大闵行校区,4/19/2007,4/19/2007,1743,天天,15
10100,1737,上海南汇,东滩禁猎区,4/21/2007,4/21/2007,1491,xwx,1
10102,975,北京昌平,沙河水库,4/21/2007,4/21/2007,1332,sincera,18
10103,2360,上海市区,华东师大闵行校区,4/20/2007,4/20/2007,869,核心17,15
10104,2662,上海市区,闵行吴泾紫竹荒地,4/21/2007,4/21/2007,869,核心17,20
10105,62,广东广州,中山大学,4/22/2007,4/22/2007,1709,鸿志,23
10106,62,广东广州,中山大学,4/22/2007,4/22/2007,1766,小猪,20
10107,936,北京市区,北京大学,4/21/2007,4/21/2007,29,ailaowolf,15
10108,2690,北京市区,东城区 柳荫公园,4/22/2007,4/22/2007,1301,红嘴蓝鹊,4
10109,62,广东广州,中山大学,4/22/2007,4/22/2007,1754,小鱼儿^^,17
10111,13,上海崇明,东滩保护区,4/21/2007,4/21/2007,1529,小草,61
10112,2726,福建福州,旗山,4/22/2007,4/22/2007,1347,数峰青,47
10113,2676,广东普宁,白坑湖,4/22/2007,4/22/2007,1982,寂野,13
10114,13,上海崇明,东滩保护区,4/22/2007,4/22/2007,1529,小草,36
10115,2727,湖北神农架,宋洛乡,4/20/2007,4/20/2007,442,陶旭东,16
10116,13,上海崇明,东滩保护区,4/22/2007,4/22/2007,1529,小草,32
10117,2728,湖北神农架,阳日湾,4/20/2007,4/21/2007,442,陶旭东,37
10118,2729,北京怀柔,青龙峡,4/22/2007,4/22/2007,1815,cheni21,6
10119,62,广东广州,中山大学,4/22/2007,4/22/2007,1755,临川,16
10120,62,广东广州,中山大学,4/23/2007,4/23/2007,12,birdman,14
10121,13,上海崇明,东滩保护区,4/21/2007,4/22/2007,1681,花花,65
10122,2730,江苏无锡,东蠡湖,4/22/2007,4/22/2007,1772,joelzou,8
10123,1128,北京市区,百望山,4/23/2007,4/23/2007,29,ailaowolf,5
10124,62,广东广州,中山大学,4/22/2007,4/22/2007,2027,一树,13
10125,1946,贵州贵阳,药用植物园,4/14/2007,4/14/2007,1412,落凼落凼,33
10127,1630,河北乐亭,京塘港,4/21/2007,4/22/2007,879,忌口,63
10128,1331,北京市区,中国农业大学西区,4/23/2007,4/23/2007,2007,枫晰,1
10129,2350,北京昌平,中关村生命科学园,4/23/2007,4/23/2007,451,点地梅,5
10130,13,上海崇明,东滩保护区,4/21/2007,4/22/2007,404,阿髅,86
10132,62,广东广州,中山大学,4/22/2007,4/22/2007,893,天涯游侠,20
10133,1380,江苏南京,清凉山公园,4/23/2007,4/23/2007,1669,辛夷,14
10134,2031,北京昌平,南口,4/21/2007,4/21/2007,426,迪迪,14
10135,13,上海崇明,东滩保护区,4/21/2007,4/22/2007,10,石在水,93
10136,2079,广西柳州,柳南西环小鱼塘,4/24/2007,4/24/2007,1073,红耳鹎,8
10138,777,湖北武汉,华中农业大学,4/18/2007,4/18/2007,1909,高山,17
10139,2731,湖北武汉,严西湖,4/20/2007,4/20/2007,1909,高山,29
10140,975,北京昌平,沙河水库,4/24/2007,4/24/2007,1301,红嘴蓝鹊,51
10141,356,北京大兴,麋鹿苑,4/24/2007,4/24/2007,1260,林达京,25
10142,1128,北京市区,百望山,4/24/2007,4/24/2007,1079,baboon,14
10143,2397,上海市区,闵行滨江公园,4/24/2007,4/24/2007,869,核心17,15
10144,1128,北京市区,百望山,4/25/2007,4/25/2007,29,ailaowolf,9
10145,207,北京市区,北京师范大学,4/23/2007,4/23/2007,1332,sincera,2
10147,207,北京市区,北京师范大学,4/24/2007,4/24/2007,1332,sincera,2
10148,1380,江苏南京,清凉山公园,4/25/2007,4/25/2007,1077,拙石,20
10149,13,上海崇明,东滩保护区,4/21/2007,4/22/2007,407,于得水,75
10151,838,云南昆明,草海东岸,2/4/2007,2/4/2007,1016,王剑,3
10152,2732,云南建水,建水坝子,2/5/2007,2/5/2007,1016,王剑,4
10153,2733,云南屏边,五里冲水库,2/6/2007,2/6/2007,1016,王剑,4
10154,798,云南河口,边防站红河沿岸,2/7/2007,2/8/2007,1016,王剑,23
10155,2517,广东汕头,濠江区苏埃湾澳头,4/11/2007,4/12/2007,605,广东毛猫,44
10157,584,四川青川,唐家河自然保护区,4/19/2007,4/24/2007,1346,artlei,36
10158,2734,云南元阳,新街,2/9/2007,2/9/2007,1016,王剑,8
10159,2735,云南元阳,黄茅岭,2/9/2007,2/9/2007,1016,王剑,8
10160,2736,云南绿春,大风垭口,2/10/2007,2/10/2007,1016,王剑,2
10161,2738,云南绿春,大黑山,2/10/2007,2/11/2007,1016,王剑,6
10162,2737,云南绿春,大水沟,2/11/2007,2/11/2007,1016,王剑,5
10163,2739,云南元阳,南沙,2/11/2007,2/11/2007,1016,王剑,4
10165,2740,云南江川,星云湖,2/12/2007,2/12/2007,1016,王剑,4
10166,1023,四川成都,四川大学,4/25/2007,4/25/2007,1266,莲蓬,6
10167,584,四川青川,唐家河自然保护区,4/2/2007,4/6/2007,386,大嘴乌鸦,50
10168,147,四川绵阳,平武,4/6/2007,4/9/2007,386,大嘴乌鸦,11
10169,137,四川平武,虎牙,4/7/2007,4/7/2007,386,大嘴乌鸦,6
10170,2741,贵州都匀,斗蓬山森林保护区,4/18/2007,4/18/2007,1412,落凼落凼,17
10171,1946,贵州贵阳,药用植物园,4/21/2007,4/21/2007,1412,落凼落凼,33
10173,295,云南昆明,植物园（黑龙潭）,2/13/2007,2/13/2007,1016,王剑,23
10174,693,云南昆明,翠湖公园,2/13/2007,2/13/2007,1016,王剑,8
10175,325,云南昆明,西山,4/21/2007,4/21/2007,1016,王剑,33
10176,325,云南昆明,西山,2/14/2007,2/14/2007,1016,王剑,27
10177,2518,广东汕头,澄海溪南义丰溪口,4/13/2007,4/13/2007,605,广东毛猫,28
10178,2519,广东汕头,龙湖区外砂河口,4/15/2007,4/15/2007,605,广东毛猫,11
10179,2742,广东汕头,濠江区三屿围,4/10/2007,4/10/2007,605,广东毛猫,26
10180,1523,安徽祁门,县城,2/19/2007,2/21/2007,1016,王剑,7
10181,1523,安徽祁门,县城,2/25/2007,2/25/2007,1016,王剑,9
10182,2447,广东汕头,潮阳区河溪镇湿地,4/11/2007,4/11/2007,605,广东毛猫,29
10183,1551,安徽祁门,新岭自然保护区,2/23/2007,2/24/2007,1016,王剑,11
10184,1522,安徽祁门,牯牛降自然保护区,2/27/2007,2/27/2007,1016,王剑,15
10185,2223,安徽黟县,洪星乡,2/26/2007,2/26/2007,1016,王剑,5
10187,1553,安徽安庆,石塘湖,3/1/2007,3/5/2007,1016,王剑,30
10189,2743,安徽桐城,菜籽湖,3/4/2007,3/4/2007,1016,王剑,31
10190,975,北京昌平,沙河水库,3/18/2007,3/18/2007,1016,王剑,8
10191,808,山东曲阜,孔林,3/20/2007,3/20/2007,1016,王剑,11
10192,7396,山东济宁,太白湖,4/2/2007,4/13/2007,1016,王剑,22
10193,2745,山东泰安,泰山,4/6/2007,4/7/2007,1016,王剑,14
10194,1128,北京市区,百望山,4/25/2007,4/25/2007,1016,王剑,13
10195,2079,广西柳州,柳南西环小鱼塘,4/26/2007,4/26/2007,1073,红耳鹎,5
10196,1331,北京市区,中国农业大学西区,4/14/2007,4/14/2007,1016,王剑,1
10198,2676,广东普宁,白坑湖,4/26/2007,4/26/2007,1982,寂野,1
10199,2718,江苏句容,句容,4/14/2007,4/15/2007,152,asroma13,1
10200,46,江苏南京,紫金山,4/22/2007,4/22/2007,152,asroma13,29
10201,1380,江苏南京,清凉山公园,4/24/2007,4/24/2007,152,asroma13,27
10202,2746,江苏江宁,驻家山,4/25/2007,4/25/2007,152,asroma13,41
10203,2659,江苏连云港,圩丰,4/26/2007,4/26/2007,1972,山雀,5
10204,90,广东深圳,福田红树林,4/27/2007,4/27/2007,1367,庭草,16
10205,1128,北京市区,百望山,4/27/2007,4/27/2007,29,ailaowolf,10
10207,2003,浙江临安,浙林东湖校区,4/27/2007,4/27/2007,1456,叼鱼郎,21
10208,2690,北京市区,东城区 柳荫公园,4/25/2007,4/25/2007,1301,红嘴蓝鹊,3
10210,485,广东珠海,淇澳岛,4/20/2007,4/22/2007,605,广东毛猫,51
10211,1737,上海南汇,东滩禁猎区,4/26/2007,4/26/2007,840,一休,57
10212,2747,上海崇明,西沙湿地,4/27/2007,4/27/2007,840,一休,16
10213,3470,浙江嵊泗,小洋山,4/27/2007,4/27/2007,24,Mcaribou,29
10214,1737,上海南汇,东滩禁猎区,4/27/2007,4/27/2007,1139,heipee,63
10215,411,江苏无锡,鼋头渚,4/27/2007,4/27/2007,514,不大懂,13
10216,2749,云南孟腊,勐腊县城,4/13/2007,4/13/2007,1432,五色墨,6
10217,2748,上海奉贤,上师大奉贤校区,4/28/2007,4/28/2007,10,石在水,25
10218,485,广东珠海,淇澳岛,4/28/2007,4/28/2007,1719,悬壶济世,22
10219,1899,陕西横山,波罗镇,4/28/2007,4/28/2007,1054,syt203hotmailcom,22
10220,1159,江西铅山,武夷山自然保护区,4/25/2007,4/25/2007,549,天台,30
10225,2750,湖北长阳,清江,4/21/2007,4/21/2007,591,怀念家乡,10
10226,2448,浙江杭州,西溪,4/29/2007,4/29/2007,397,sheen,17
10227,2350,北京昌平,中关村生命科学园,4/29/2007,4/29/2007,451,点地梅,14
10228,1128,北京市区,百望山,4/28/2007,4/28/2007,451,点地梅,10
10229,2350,北京昌平,中关村生命科学园,4/26/2007,4/27/2007,451,点地梅,9
10230,2079,广西柳州,柳南西环小鱼塘,4/29/2007,4/29/2007,1073,红耳鹎,12
10231,529,广东广州,老白云机场,4/29/2007,4/29/2007,1709,鸿志,23
10233,529,广东广州,老白云机场,4/29/2007,4/29/2007,1754,小鱼儿^^,21
10234,2681,江苏连云港,连云区.,4/29/2007,4/29/2007,1972,山雀,3
10235,62,广东广州,中山大学,4/20/2007,4/20/2007,11,lool,21
10236,62,广东广州,中山大学,4/22/2007,4/22/2007,2036,志朋,15
10238,62,广东广州,中山大学,4/29/2007,4/29/2007,11,lool,20
10239,2752,广东普宁,汤坑水库,4/29/2007,4/29/2007,1982,寂野,25
10240,975,北京昌平,沙河水库,4/29/2007,4/29/2007,1267,ginnie,34
10241,2751,上海奉贤,海湾旅游区,4/26/2007,4/26/2007,1139,heipee,25
10242,868,北京昌平,十三陵景区永陵,4/29/2007,4/29/2007,1267,ginnie,8
10243,936,北京市区,北京大学,4/30/2007,4/30/2007,29,ailaowolf,23
10244,529,广东广州,老白云机场,4/26/2007,4/30/2007,356,河洲翼,42
10245,1585,浙江杭州,下沙,4/30/2007,4/30/2007,397,sheen,22
10246,2360,上海市区,华东师大闵行校区,4/30/2007,4/30/2007,869,核心17,11
10247,529,广东广州,老白云机场,4/30/2007,4/30/2007,1755,临川,18
10248,1207,四川汶川,卧龙自然保护区,4/23/2007,4/27/2007,386,大嘴乌鸦,52
10249,723,四川宜宾,屏山老君山自然区,4/18/2007,4/18/2007,386,大嘴乌鸦,13
10250,2411,四川宜宾,宜宾长宁蜀南竹海,4/19/2007,4/19/2007,386,大嘴乌鸦,3
10251,936,北京市区,北京大学,3/28/2007,3/28/2007,386,大嘴乌鸦,13
10252,1229,云南罗平,以洪乡,2/19/2007,2/19/2007,1400,可达鸭,1
10253,529,广东广州,老白云机场,4/30/2007,4/30/2007,1709,鸿志,25
10255,529,广东广州,老白云机场,4/30/2007,4/30/2007,1766,小猪,17
10256,90,广东深圳,福田红树林,4/30/2007,4/30/2007,893,天涯游侠,23
10257,12,上海市区,江湾老机场,8/19/2006,8/19/2006,1529,小草,16
10258,505,浙江杭州,蒋村西溪,5/1/2007,5/1/2007,954,七星剑,23
10260,62,广东广州,中山大学,5/1/2007,5/1/2007,1709,鸿志,19
10261,62,广东广州,中山大学,5/1/2007,5/1/2007,1766,小猪,17
10262,1898,云南开远,长沟,5/1/2007,5/1/2007,1352,望月,23
10263,1128,北京市区,百望山,5/1/2007,5/1/2007,29,ailaowolf,9
10264,2748,上海奉贤,上师大奉贤校区,4/26/2007,4/26/2007,1994,cfang,32
10265,1749,上海奉贤,海湾镇沿岸,4/26/2007,4/26/2007,1994,cfang,54
10266,329,上海奉贤,南桥镇,5/1/2007,5/1/2007,10,石在水,12
10267,2270,上海奉贤,海湾国家森林公园,4/26/2007,4/26/2007,10,石在水,32
10268,685,北京市区,坝河湿地,5/1/2007,5/1/2007,43,橘树,19
10269,2012,广东东莞,城区,5/1/2007,5/1/2007,1463,熊俊,1
10273,2581,湖北武汉,洪山区严东湖,5/1/2007,5/1/2007,1931,黑音宝力格,40
10274,1615,上海市区,吴淞码头,5/2/2007,5/2/2007,1529,小草,21
10275,2754,北京市区,房山区上方山,5/1/2007,5/1/2007,451,点地梅,9
10277,2079,广西柳州,柳南西环小鱼塘,5/2/2007,5/2/2007,1073,红耳鹎,1
10279,2757,广东广州,仑头,5/2/2007,5/2/2007,2036,志朋,8
10280,975,北京昌平,沙河水库,5/2/2007,5/2/2007,1301,红嘴蓝鹊,45
10283,1549,上海川沙,三甲港,5/2/2007,5/2/2007,514,不大懂,7
10284,2759,广东惠来,葵潭镇区,5/2/2007,5/2/2007,1642,毕鲁,9
10286,557,广东广州,小谷围广州大学城,5/2/2007,5/2/2007,2037,华工小强,9
10287,2003,浙江临安,浙林东湖校区,5/3/2007,5/3/2007,1456,叼鱼郎,1
10288,2662,上海市区,闵行吴泾紫竹荒地,5/3/2007,5/3/2007,869,核心17,21
10289,1044,上海崇明,北湖,5/6/2007,5/6/2007,1735,南瓜派,32
10290,13,上海崇明,东滩保护区,5/5/2007,5/5/2007,1735,南瓜派,52
10291,13,上海崇明,东滩保护区,5/6/2007,5/6/2007,1735,南瓜派,30
10292,12,上海市区,江湾老机场,5/2/2007,5/2/2007,1529,小草,20
10293,72,上海市区,共青森林公园,5/3/2007,5/3/2007,1529,小草,25
10294,90,广东深圳,福田红树林,5/3/2007,5/3/2007,339,恨狐,5
10295,2570,湖南长沙,柳叶洲,5/1/2007,5/1/2007,1151,忧湘,6
10296,2756,广东揭阳,紫陌山,5/3/2007,5/3/2007,1642,毕鲁,27
10301,2395,江苏六合,沿江湿地,5/3/2007,5/3/2007,152,asroma13,67
10302,1173,新疆昌吉,五家渠青格达湖,5/3/2007,5/3/2007,1126,河狸,46
10303,1549,上海川沙,三甲港,5/2/2007,5/2/2007,840,一休,19
10304,1737,上海南汇,东滩禁猎区,5/2/2007,5/2/2007,840,一休,52
10306,1830,云南开远,泸江公园附近农田,5/3/2007,5/3/2007,1352,望月,14
10307,46,江苏南京,紫金山,4/29/2007,4/29/2007,1077,拙石,33
10308,1666,江苏南京,南郊市外桃源,5/1/2007,5/2/2007,1077,拙石,42
10309,2395,江苏六合,沿江湿地,5/3/2007,5/3/2007,1077,拙石,63
10310,2268,浙江遂昌,白马山森林公园,5/1/2007,5/1/2007,370,daoqie,25
10314,2758,浙江德清,对河口水库,5/4/2007,5/4/2007,954,七星剑,22
10315,1128,北京市区,百望山,5/4/2007,5/4/2007,29,ailaowolf,8
10316,975,北京昌平,沙河水库,5/4/2007,5/4/2007,1301,红嘴蓝鹊,36
10317,2756,广东揭阳,紫陌山,5/1/2007,5/4/2007,1982,寂野,22
10318,453,上海市区,上海动物园,5/4/2007,5/4/2007,1529,小草,1
10319,453,上海市区,上海动物园,5/4/2007,5/4/2007,869,核心17,14
10320,2760,浙江余杭,北湖草荡,5/2/2007,5/2/2007,1299,jediz,35
10321,2757,广东广州,仑头,5/4/2007,5/4/2007,2036,志朋,10
10322,1635,北京延庆,妫水河及沿岸,5/4/2007,5/4/2007,1267,ginnie,17
10324,2757,广东广州,仑头,5/4/2007,5/4/2007,1709,鸿志,16
10325,1744,四川泸州,福宝森林公园,4/30/2007,5/3/2007,1554,绿健,41
10326,1718,四川泸州,合江笔架山,3/25/2007,3/25/2007,1554,绿健,27
10327,2761,四川泸州,宜定水库（楼房沟,4/14/2007,4/14/2007,1554,绿健,23
10328,1717,四川泸州,忠山公园,4/21/2007,4/21/2007,1554,绿健,10
10329,1818,四川泸州,罗汉.高坝,4/21/2007,4/21/2007,1554,绿健,23
10332,1128,北京市区,百望山,5/5/2007,5/5/2007,29,ailaowolf,9
10333,2762,浙江遂昌,九龙山自然保护区,5/2/2007,5/3/2007,370,daoqie,24
10334,2763,辽宁朝阳,凤凰山森林公园,5/3/2007,5/3/2007,407,于得水,13
10335,797,辽宁凌源,南山公园,5/5/2007,5/5/2007,407,于得水,20
10336,2359,广东广州,二沙岛,5/5/2007,5/5/2007,1709,鸿志,14
10338,2002,浙江临安,浙林衣锦校区,5/5/2007,5/5/2007,1456,叼鱼郎,12
10339,1074,浙江临安,青山湖水库,5/5/2007,5/5/2007,1456,叼鱼郎,18
10340,1867,湖北武汉,九峰山森林公园,5/4/2007,5/4/2007,1931,黑音宝力格,34
10342,2764,湖北英山,桃花冲,5/2/2007,5/3/2007,592,天蓝地绿,46
10343,395,江西婺源,全县,5/1/2007,5/4/2007,397,sheen,70
10344,2572,广西南宁,吴圩机场,5/5/2007,5/5/2007,1517,孔雀草,33
10345,1038,福建武夷山,保护区,5/2/2007,5/5/2007,10,石在水,94
10347,90,广东深圳,福田红树林,5/5/2007,5/5/2007,339,恨狐,3
10348,557,广东广州,小谷围广州大学城,5/6/2007,5/6/2007,2037,华工小强,13
10349,956,贵州绥阳,宽阔水自然保护区,5/2/2007,5/4/2007,1367,庭草,105
10350,1673,浙江海宁,东西湖,5/5/2007,5/5/2007,397,sheen,30
10351,1128,北京市区,百望山,5/6/2007,5/6/2007,29,ailaowolf,8
10352,1585,浙江杭州,下沙,5/5/2007,5/5/2007,397,sheen,16
10353,2448,浙江杭州,西溪,5/6/2007,5/6/2007,397,sheen,18
10354,2728,湖北神农架,阳日湾,5/1/2007,5/2/2007,442,陶旭东,61
10355,2765,湖北神农架,红坪,5/3/2007,5/5/2007,442,陶旭东,54
10356,2766,上海市区,苏州河清水湾,5/5/2007,5/5/2007,2047,轱辘王子,1
10357,2767,浙江余姚,梁辉水库,5/3/2007,5/3/2007,2047,轱辘王子,1
10358,1271,海南昌江,霸王岭,5/2/2007,5/3/2007,61,bornfree,38
10359,2768,浙江余姚,丈亭镇,5/3/2007,5/3/2007,2047,轱辘王子,4
10360,90,广东深圳,福田红树林,5/6/2007,5/6/2007,1367,庭草,3
10361,936,北京市区,北京大学,5/4/2007,5/4/2007,386,大嘴乌鸦,20
10366,2306,浙江富阳,里山国庆村峡谷,5/4/2007,5/4/2007,1792,杭州小青,26
10367,1549,上海川沙,三甲港,5/6/2007,5/6/2007,2003,红色迷宫,12
10368,936,北京市区,北京大学,5/6/2007,5/6/2007,1332,sincera,10
10369,2307,浙江富阳,东洲南大堤A1,5/5/2007,5/5/2007,1792,杭州小青,15
10370,2309,浙江富阳,东洲南故堤A2,5/5/2007,5/5/2007,1792,杭州小青,17
10371,2604,北京市区,闵庄,5/6/2007,5/6/2007,924,战鹰,1
10372,85,河北秦皇岛,北戴河,5/2/2007,5/4/2007,924,战鹰,63
10373,582,广东肇庆,永安镇江溪村,5/6/2007,5/6/2007,1709,鸿志,45
10374,2769,河北保定,满城-龙潭峡谷,5/4/2007,5/4/2007,909,hebe,7
10375,3470,浙江嵊泗,小洋山,5/6/2007,5/6/2007,24,Mcaribou,33
10377,2032,福建莆田,江口兴化湾,5/6/2007,5/6/2007,92,野鸟,25
10378,2191,云南开远,绿差冲附近山地,5/6/2007,5/6/2007,1352,望月,24
10380,1159,江西铅山,武夷山自然保护区,5/1/2007,5/4/2007,549,天台,45
10381,2374,江苏无锡,西蠡湖,4/30/2007,4/30/2007,1772,joelzou,12
10382,1292,江苏无锡,市区,5/6/2007,5/6/2007,1772,joelzou,12
10383,2770,安徽六安,城南镇,5/2/2007,5/2/2007,1743,天天,13
10384,2770,安徽六安,城南镇,5/3/2007,5/3/2007,1743,天天,16
10385,2771,广东深圳,保护区管理局,5/6/2007,5/6/2007,339,恨狐,1
10386,2770,安徽六安,城南镇,5/4/2007,5/4/2007,1743,天天,17
10387,2770,安徽六安,城南镇,5/5/2007,5/5/2007,1743,天天,20
10388,2731,湖北武汉,严西湖,5/1/2007,5/3/2007,1909,高山,31
10389,1128,北京市区,百望山,5/7/2007,5/7/2007,1016,王剑,26
10390,1128,北京市区,百望山,5/7/2007,5/7/2007,924,战鹰,14
10391,2773,湖北武汉,中国地质大学,4/3/2007,5/7/2007,1351,神农山人,1
10392,2399,天津天津,北大港,5/5/2007,5/5/2007,812,蛐蛐儿,48
10393,2773,湖北武汉,中国地质大学,5/3/2007,5/7/2007,1351,神农山人,1
10395,912,天津天津,汉沽沿海,5/5/2007,5/5/2007,812,蛐蛐儿,24
10396,85,河北秦皇岛,北戴河,5/2/2007,5/3/2007,812,蛐蛐儿,70
10397,2772,浙江德清,防风山下渚湖,5/6/2007,5/7/2007,370,daoqie,21
10398,1285,上海市区,闵行体育公园,5/7/2007,5/7/2007,2047,轱辘王子,11
10399,582,广东肇庆,永安镇江溪村,5/6/2007,5/6/2007,1754,小鱼儿^^,11
10400,582,广东肇庆,永安镇江溪村,5/7/2007,5/7/2007,61,bornfree,21
10401,62,广东广州,中山大学,4/14/2007,4/14/2007,61,bornfree,33
10403,2079,广西柳州,柳南西环小鱼塘,5/6/2007,5/6/2007,1073,红耳鹎,2
10404,1549,上海川沙,三甲港,5/7/2007,5/7/2007,514,不大懂,14
10405,936,北京市区,北京大学,5/7/2007,5/7/2007,1332,sincera,11
10406,2690,北京市区,东城区 柳荫公园,5/7/2007,5/7/2007,2031,猫疤,2
10407,2006,浙江临安,清凉峰-龙塘山,5/7/2007,5/7/2007,1299,jediz,39
10408,2759,广东惠来,葵潭镇区,5/3/2007,5/7/2007,1642,毕鲁,28
10409,582,广东肇庆,永安镇江溪村,5/6/2007,5/6/2007,1766,小猪,37
10410,975,北京昌平,沙河水库,5/6/2007,5/6/2007,1488,黑鹳,4
10412,485,广东珠海,淇澳岛,5/7/2007,5/7/2007,1960,zsdx上帝之手,18
10413,2324,河北昌黎,七里海,5/5/2007,5/5/2007,43,橘树,38
10414,2775,河北乐亭,沿海,5/5/2007,5/7/2007,43,橘树,71
10415,85,河北秦皇岛,北戴河,5/2/2007,5/3/2007,1016,王剑,8
10416,1660,广东珠海,三灶,5/7/2007,5/7/2007,1960,zsdx上帝之手,5
10417,2399,天津天津,北大港,5/5/2007,5/5/2007,1016,王剑,8
