7513,上海川沙,上海周浦
1731,上海市区,淞南公园
453,上海市区,上海动物园
1642,上海市区,粤秀路“垃圾”山
3600,上海市区,浦东东郊宾馆
1105,上海市区,华东师大中北校区
2084,上海市区,闸北公园
4256,上海市区,宝山卫斯嘉生态园
2376,上海市区,闵行春申万科城
875,上海市区,龙华烈士陵园
1232,上海市区,大宁灵石公园
3604,上海市区,马桥镇水源涵养林
3936,上海市区,吴淞炮台湾公园
1461,上海市区,绿地休闲园
2360,上海市区,华东师大闵行校区
564,上海市区,外环线浦西南段
7308,上海市区,延中绿地
1568,上海市区,同济大学杨浦本部
214,上海市区,长桥花鸟市场
4197,上海市区,浦东合庆
5597,上海市区,世博园
2365,上海市区,上海交大闵行校区
7387,上海市区,新江湾城公园
7115,上海市区,新江湾城
4402,上海市区,中环凯旋宫黑森林
739,上海市区,襄阳公园
3926,上海市区,番禺绿地
6152,上海市区,梦清园
31,上海市区,上海植物园
3495,上海市区,周公馆
2673,上海市区,浦东北新村
2529,上海市区,祥和公园
1615,上海市区,吴淞码头
6844,上海市区,罗泾水源涵养林
1250,上海市区,黄兴公园
1579,上海市区,华东政法万航校区
470,上海市区,世纪公园
1580,上海市区,中山公园
3199,上海市区,闵行华漕镇红卫村
566,上海市区,闵行颛桥
6774,上海市区,高东生态园
266,上海市区,上海南站
6621,上海市区,闵行龙柏街道
339,上海市区,康健园
567,上海市区,复旦大学邯郸校区
3831,上海市区,宝山顾村
353,上海市区,卢湾高级中学
6640,上海市区,杨浦公园
2092,上海市区,人民公园
4091,上海市区,闵行公园
738,上海市区,外环线绿地公园
722,上海市区,万竹园
2364,上海市区,闵行开发区公园
796,上海市区,长风公园
6778,上海市区,徐汇滨江
7316,上海市区,陆家嘴
2802,上海市区,七宝中学
897,上海市区,全市
12,上海市区,江湾老机场
72,上海市区,共青森林公园
2119,上海市区,上海科技馆生态林
4239,上海市区,六号线五洲大道站
1270,上海市区,金桥公园
2968,上海市区,浦江镇森林公园
2766,上海市区,苏州河清水湾
4940,上海市区,浦江镇响水湾农庄
551,上海市区,复旦大学枫林校区
4259,上海市区,复兴岛公园
5593,上海市区,轻轨3号线漕溪路
4226,上海市区,浦东金家村苗圃
3177,上海市区,宋庆龄陵园
3610,上海市区,闵行红园
4200,上海市区,复旦大学江湾校区
6679,上海市区,滨江公园
5773,上海市区,市北初级中学
153,上海市区,上海中学
480,上海市区,南浦大桥
6636,上海市区,蓬莱公园
3948,上海市区,宝山区临江公园
814,上海市区,新虹桥中心花园
5900,上海市区,曹杨二中
1285,上海市区,闵行体育公园
2663,上海市区,虹口公园
7199,上海市区,上海西郊
3496,上海市区,复兴公园
7178,上海市区,炮台湾湿地
4237,上海市区,外环绿带曹路段
2201,上海市区,外环和沪宁铁路
264,上海市区,天山公园
87,上海市区,上海师范大学
6120,上海市区,外滩
426,上海市区,宝山宝钢水库
512,上海市区,外环线
1093,上海市区,上海滨江森林公园
2397,上海市区,闵行滨江公园
3886,上海市区,虹口区广中路
6902,上海市区,后滩公园
2662,上海市区,闵行吴泾紫竹荒地
746,上海市区,光启公园
4238,上海市区,外环绿带高东段
490,上海市区,宝杨路码头
6700,上海市区,环城绿化带宝山段
3916,上海市区,吴淞中学
3067,上海市区,徐家汇公园
2098,上海市区,普陀公安局
538,上海松江,天马山
1594,上海松江,大学城周边
3080,上海松江,华侨城荒地
741,上海松江,佘山公园
2377,上海松江,青青旅游世界
3081,上海松江,水生植物园
4266,上海松江,九号线洞泾站
1669,上海松江,上海外国语大学
2852,上海松江,大学城东华校区
570,上海松江,罗山
569,上海松江,横山
5546,上海松江,辰山植物园
568,上海松江,小昆山
6639,上海松江,月湖雕塑公园
3494,上海松江,叶榭镇浦南林地
1170,上海金山,大金山岛
3630,上海金山,查山
5916,上海金山,石化地区
2683,上海金山,滨海公园
1748,上海金山,漕泾镇沿岸
1179,上海青浦,朱家角
7188,上海青浦,岑卜村
73,上海青浦,淀山湖
3762,上海青浦,练塘
531,上海青浦,东方绿舟
2850,云南丘北,普者黑风景区
5467,云南东川,轿子山
2925,云南个旧,老厂
1528,云南个旧,贾沙Y沙底
3033,云南个旧,红河河谷
839,云南个旧,倘甸
1204,云南个旧,白坡水库
1139,云南个旧,个旧湖
6131,云南个旧,白云山
837,云南个旧,乌谷哨-牛灞荒
977,云南个旧,马吃水前后山
1530,云南个旧,绿水河
5466,云南个旧,贾沙河
1877,云南个旧,大屯海
59,云南个旧,宝华公园
1011,云南个旧,莲花池
1297,云南中甸,虎跳峡
1299,云南中甸,贺龙桥
614,云南中甸,松赞林寺
4087,云南中甸,高山植物园
613,云南中甸,纳帕海
615,云南中甸,碧塔海
1298,云南中甸,碧苒峡谷
3972,云南中甸,普达错国家公园
4123,云南中甸,小中甸
4124,云南中甸,香港探险协会后山
1132,云南临沧,临沧市区
390,云南丽江,拉市海
4435,云南丽江,万古楼
4180,云南丽江,蓝月谷
5649,云南丽江,玉龙雪山骑马道
1296,云南丽江,文笔山
5058,云南丽江,七仙湖
5191,云南丽江,郊区
3711,云南丽江,狮子山
1545,云南丽江,玉龙雪山云杉坪
7181,云南丽江,团山水库
4059,云南丽江,玉龙雪山收费站
6323,云南丽江,玉龙雪山大索道
4158,云南丽江,白沙后山
1293,云南丽江,西郊田野
4440,云南丽江,机场
611,云南丽江,黑龙潭
5344,云南丽江,老君山
3343,云南丽江,文海
4403,云南丽江,金安乡
4404,云南丽江,玉龙雪山白水河
4396,云南丽江,九河
5443,云南丽江,福国寺
6682,云南丽江,火车南站后山
610,云南丽江,机场路
643,云南丽江,涑河老村
1988,云南会泽,大桥乡
5157,云南保山,车站农田
342,云南保山,高黎贡山百花岭
352,云南保山,花鸟市场
2054,云南保山,赧浒傣家村寨
341,云南保山,大海子
3960,云南保山,高黎贡山赧亢
2916,云南保山,潞江坝
2088,云南保山,隆阳区赛格
3951,云南保山,延怒江老公路
2052,云南保山,高黎贡山保山段
156,云南保山,太保公园
3761,云南元江,红河河谷
2735,云南元阳,黄茅岭
2574,云南元阳,胜村乡主鲁森林
2734,云南元阳,新街
2573,云南元阳,胜村乡麻栗寨
5135,云南元阳,东观音山
2739,云南元阳,南沙
7259,云南六库,向阳桥
1993,云南六库,六库
1605,云南六库,青山公园
2077,云南凤庆,小湾电站
3330,云南剑川,剑川
281,云南华宁,象鼻山庄
6251,云南南华,大中山自然保护区
3511,云南双柏,恐龙河
5468,云南呈贡,梁王山
6590,云南大理,古城玉洱公园
3921,云南大理,沙坪
7506,云南大理,鹤庆黄龙潭
1595,云南大理,苍山
1544,云南大理,洱海
7541,云南大理,鹤庆草海
6581,云南大理,鸡足山
5057,云南大理,桃源村
3920,云南大理,才村码头
5442,云南大理,大理机场
5301,云南姚安,弥兴镇永保冲细武
6182,云南孟海,勐龙镇-勐宋村
3309,云南孟海,布朗山乡
5182,云南孟海,打洛森林公园
4109,云南孟海,勐宋乡-勐海镇
5587,云南孟海,布龍保護區
6181,云南孟腊,中科院版纳植物园
6047,云南孟腊,西双版纳植物园
2749,云南孟腊,勐腊县城
1917,云南孟腊,中科院热带植物园
2281,云南孟腊,尚勇保护区
1191,云南孟腊,望天树
1925,云南孟腊,绿石林
3073,云南孟腊,勐腊保护区
6305,云南孟腊,勐远仙境
6351,云南孟连,那勒
5184,云南孟连,娜允镇
4114,云南宁蒗,Lugu hu
612,云南宁蒗,泸沽湖
3712,云南宁蒗,子补河
6956,云南安宁,温泉镇
2168,云南宜良,汤池村
2169,云南宜良,九乡国家级风景区
7319,云南宜良,禄丰村
7273,云南宜良,南盘江
4070,云南宣威,西泽乡
1789,云南宾川,海稍水库
2780,云南宾川,鸡足山
3520,云南富宁,富宁县
5669,云南屏边,腊哈地
2733,云南屏边,五里冲水库
851,云南屏边,大围山
337,云南嵩明,白邑乡南营村
1878,云南巍山,青华乡
2834,云南广南,广南
850,云南建水,建水文庙
2732,云南建水,建水坝子
4199,云南建水,绵羊冲水库
1921,云南开远,西山华西村林地
7364,云南开远,垭勒
1911,云南开远,南洞风景区
7354,云南开远,人工湖
2191,云南开远,绿差冲附近山地
1815,云南开远,三角海水库
1829,云南开远,东山姑娘洞
1909,云南开远,灵芝湖森林公园
1830,云南开远,泸江公园附近农田
1898,云南开远,长沟
6103,云南弥勒,大树龙潭
968,云南弥勒,湖泉生态园
969,云南弥勒,西三乡
1879,云南弥渡,上达村龙潭
2387,云南德钦,施坝
1021,云南德钦,明永冰川
4960,云南德钦,梅里神山地区
3678,云南德钦,飞来寺
1302,云南德钦,白马雪山
4757,云南德钦,雨崩村
1301,云南德钦,东竹林寺
2096,云南德钦,德钦
127,云南思茅,思茅港镇忙坝社
2320,云南思茅,翠云区何家寨
6317,云南思茅,孟连县
3961,云南思茅,澜沧县糯扎渡
2559,云南思茅,思茅地区
2253,云南思茅,洗马河公园
3208,云南思茅,菜阳河保护区
2837,云南思茅,市区石头山
3245,云南新平,磨盘山
4179,云南新平,磨盘山外围
1881,云南新平,戛洒哀牢山
5031,云南昆明,海埂公园
5122,云南昆明,大观楼公园
7498,云南昆明,昆明树木园
5579,云南昆明,五甲塘湿地公园
5429,云南昆明,禄劝县白塔山
280,云南昆明,滇池草海西岸
1915,云南昆明,云南大学
5598,云南昆明,世博园
1237,云南昆明,筇竹寺
2285,云南昆明,卧云山
7573,云南昆明,滇池大坝湿地公园
3035,云南昆明,大观园南园
6471,云南昆明,莲花池公园
5562,云南昆明,昙华寺公园
838,云南昆明,草海东岸
957,云南昆明,金殿公园
295,云南昆明,植物园（黑龙潭）
325,云南昆明,西山
6784,云南昆明,世博生态城
282,云南昆明,西山区明朗水库
3521,云南昆明,石林
7594,云南昆明,麦冲村培力青旅
3458,云南昆明,五华绿地广场
2214,云南昆明,西南林学院
5320,云南昆明,西南林业大学
5357,云南昆明,华曦生态山庄
5651,云南昆明,植物园
693,云南昆明,翠湖公园
3427,云南昆明,震庄宾馆院内
3707,云南昆明,草海公园（筹建）
4955,云南昆明,安宁市张家坝水库
1228,云南昆明,昆明理工大学
958,云南昆明,金碧路废弃工地
7357,云南昆明,昆明植物园
6973,云南昆明,云南省工人疗养院
2537,云南昆明,桂皇阁
3185,云南昆明,白沙河水库
7260,云南昆明,云南省电力干校
1625,云南昆明,郊野公园
6972,云南昆明,海埂足球训练基地
7527,云南昆明,长虫山（沙坝营）
6970,云南昆明,云南师范大学本部
963,云南昆明,西山区团结乡
2286,云南昆明,呼马山
6971,云南昆明,云南省粮食研究所
3214,云南昆明,官渡区大板桥镇
1236,云南昆明,西华公园
2188,云南易门,大龙口国家森林公
6921,云南昭通,绥江县
4951,云南昭通,大山包
3992,云南晋宁,白鱼河口湿地
2186,云南普洱,板山
4998,云南普洱,菜阳河
1880,云南景东,景东坝子
1863,云南景东,哀牢山生态站
5991,云南景洪,勐腊望天树
5990,云南景洪,漫旦水库
6059,云南景洪,版纳热带花卉园
3308,云南景洪,勐龙镇勐宋村
6049,云南景洪,西双版纳植物园
6060,云南景洪,森林公园
7122,云南景洪,勐远
1728,云南景洪,勐养野象谷
3310,云南景洪,澜沧江市区段
3389,云南景洪,澜沧江橄榄坝附近
3283,云南景洪,景洪市郊
4078,云南景洪,纳板河保护区
5989,云南景洪,勐腊南贡山
1916,云南景洪,版纳保护区管理局
3186,云南曲靖,沾益海峰湿地
4069,云南曲靖,寥廓公园
4068,云南曲靖,小坡上村周围
1245,云南楚雄,紫溪山
5650,云南楚雄,禄丰县小团山村
3721,云南武定,插甸乡上沾良村
3126,云南武定,发窝乡
4053,云南武定,环州乡乔山村
6402,云南永胜,金移村-沿江村
4174,云南江城,大竹棚垭口
4189,云南江城,麻栗箐
4173,云南江城,十层大山
849,云南江川,抚仙湖
2740,云南江川,星云湖
1934,云南沧源,孟定
1959,云南沧源,南滚河自然保护区
1933,云南沧源,班洪
798,云南河口,边防站红河沿岸
5465,云南河口,花鱼洞
7094,云南河口,坝洒农场
1604,云南泸水,片马
2358,云南洱源,西湖
5183,云南潞西,象达
5030,云南潞西,孔雀湖
3258,云南澄江,凤山
3027,云南澄江,抚仙湖北岸
4090,云南澄江,东大河水库
4392,云南澄江,梁王河水库
2183,云南牟定,化佛山
3877,云南玉溪,出水口公园
7320,云南玉溪,渔户村
4823,云南玉溪,红塔工业园
4429,云南瑞丽,姐告
2086,云南瑞丽,南京里
2539,云南瑞丽,畹町生态园
3428,云南瑞丽,瑞丽
1694,云南瑞丽,莫里热带雨林区
2116,云南瑞丽,瑞丽江
3587,云南瑞丽,畹町农田
3467,云南瑞丽,孟嘎
3301,云南瑞丽,姐勒水库
5028,云南瑞丽,瑞丽植物园
5626,云南盈江,昔马乡
5168,云南盈江,那邦农田
4206,云南盈江,昔马古道
5601,云南盈江,卡场乡
1696,云南盈江,盈江东侧山地
3441,云南盈江,榕树王景区
3414,云南盈江,铜壁关
6683,云南盈江,腊卖村
5604,云南盈江,丙汗大桥
3305,云南盈江,大盈江桥
2434,云南盈江,那邦
4203,云南盈江,平原
847,云南石屏,异龙湖
5185,云南石屏,扬武
5141,云南石屏,冒合
2260,云南石屏,坝心镇
3925,云南石屏,小河底河
3952,云南福贡,垭坪
4302,云南红河,红河峡谷
1918,云南维西,塔城镇响谷箐村
1022,云南维西,萨玛阁林区
2736,云南绿春,大风垭口
3955,云南绿春,黄连山保护区
2737,云南绿春,大水沟
2738,云南绿春,大黑山
1229,云南罗平,以洪乡
2790,云南罗平,多依河&鲁布革
6175,云南罗平,九龙瀑布景区
5207,云南腾冲,大塘
2799,云南腾冲,火山公园
2051,云南腾冲,腾冲县城
2523,云南腾冲,热海景区
2409,云南腾冲,北海湿地
4249,云南腾冲,云峰山
1640,云南腾冲,和顺侨乡
6419,云南腾冲,北海打苴
1693,云南腾冲,来凤山森林公园
1998,云南腾冲,大蒿坪
5208,云南腾冲,大脑子
6685,云南腾冲,林家铺
1613,云南蒙自,长桥海
2319,云南西盟,新县城勐梭龙潭
6455,云南西盟,永不落村
2318,云南西盟,岳宋乡曼亨村山地
7261,云南贡山,丹当公园
3421,云南贡山,自然公园
6998,云南贡山,独龙江垭口
2208,云南贡山,独龙江
1603,云南贡山,丙中洛
7291,云南路南,狮子山
2522,云南路南,石林景区
297,云南路南,乃古石林
7296,云南路南,大叠水瀑布
848,云南通海,通海坝子
2166,云南通海,秀山
2167,云南通海,星云湖
4821,云南金平,红河河谷
3956,云南金平,分水岭保护区
1135,云南镇康,南伞镇，中缅口岸
3753,云南镇沅,民江山
4093,云南陇川,隴川
4231,云南陇川,户撒东山
5029,云南陇川,灵山寺
4230,云南陇川,户撒田
2430,云南陇川,户撒
1244,云南鹤庆,石宝山
3266,云南鹤庆,鹤庆草海
3539,内蒙古东胜,成吉思汗陵
580,内蒙古东胜,泊江海子乡
6837,内蒙古丰镇,G208丰镇段
3465,内蒙古临河,新华镇慈云寺海子
3641,内蒙古临河,乌拉特后旗青山镇
3527,内蒙古临河,乌梁素海
3344,内蒙古临河,巴彦淖尔
3613,内蒙古临河,黑驴驹
3443,内蒙古临河,黄河岸边滩涂地
3430,内蒙古临河,黄河引水渠
5446,内蒙古乌兰浩特,阿尔山
1037,内蒙古乌兰浩特,科尔沁自然保护区
3923,内蒙古乌兰浩特,阿尔山白狼林场
7189,内蒙古乌审,萨拉乌苏湿地公园
7105,内蒙古乌拉特前镇,乌梁素海
6421,内蒙古伊金霍洛旗,成陵
7103,内蒙古伊金霍洛旗,哈达图海子
223,内蒙古克什克腾旗,黄岗梁
225,内蒙古克什克腾旗,达里诺尔
3538,内蒙古包头,南海湿地
3780,内蒙古包头,乌梁素海
4449,内蒙古包头,五当昭
6835,内蒙古包头,希拉穆仁
6838,内蒙古呼和浩特,S104呼市段
2583,内蒙古呼和浩特,林业科学院植物园
5865,内蒙古呼和浩特,呼和浩特市植物园
2197,内蒙古太仆寺旗,宝昌镇附近草原
255,内蒙古宁城,郊区
3887,内蒙古扎赉特旗,图牧吉自然保护区
7033,内蒙古根河,汗马保护区
2976,内蒙古正蓝旗,上都镇
2979,内蒙古正蓝旗,哈根淖尔
2977,内蒙古正蓝旗,元上都遗址
2978,内蒙古正蓝旗,乌和尔沁敖包林场
3130,内蒙古正蓝旗,哈毕日嘎
2902,内蒙古海拉尔,呼伦贝尔大草原
2896,内蒙古海拉尔,市区
2901,内蒙古海拉尔,额尔古纳黑山头
3843,内蒙古海拉尔,莫尔道嘎
3906,内蒙古海拉尔,额尔古纳河边防路
3905,内蒙古海拉尔,额尔古纳市
2897,内蒙古海拉尔,呼伦贝尔市
3838,内蒙古海拉尔,乌兰诺尔
6325,内蒙古海拉尔,西山国家森林公园
2899,内蒙古满洲里,呼伦湖
2903,内蒙古满洲里,国门景区
2898,内蒙古满洲里,市区
7485,内蒙古满洲里,滑雪场周围
7473,内蒙古牙克石,博克图镇
7472,内蒙古牙克石,塔尔气镇
2614,内蒙古牙克石,乌尔旗汗林场
3431,内蒙古磴口,三盛公水利枢纽
3506,内蒙古磴口,沙金套海
2795,内蒙古赤峰,红山公园
6363,内蒙古赤峰,塔里湖
5885,内蒙古赤峰,巴林右旗查干诺尔
6836,内蒙古达拉特旗,银肯响沙湾
5419,内蒙古鄂温克,维纳河
3782,内蒙古鄂温克,新巴尔虎左旗
5758,内蒙古鄂温克,南辉
2900,内蒙古鄂温克,红花尔基森林公园
7025,内蒙古锡林浩特,查干诺尔（乌兰）
7108,内蒙古阿拉善左旗,南寺旅游区
6706,内蒙古阿拉善左旗,头道沙子
6381,内蒙古额尔古纳右旗,室韦
4168,内蒙古额济纳旗,左旗巴彦浩特镇
4107,内蒙古额济纳旗,阿拉善左旗公园
4220,内蒙古额济纳旗,腾格里工业园区
5529,内蒙古额济纳旗,巴丹吉林
4167,内蒙古额济纳旗,左旗诺仁高勒嘎查
2296,内蒙古额济纳旗,东居延海
4116,内蒙古额济纳旗,左旗新区公路旁
4169,内蒙古额济纳旗,左旗通古淖尔苏木
4204,内蒙古额济纳旗,贺兰山
356,北京大兴,麋鹿苑
694,北京大兴,半壁店森林公园
3401,北京大兴,经济技术开发区
7467,北京大兴,亦庄文化园
4477,北京大兴,东方时尚驾校
1757,北京大兴,黄村公园
1344,北京密云,南山滑雪场
265,北京密云,水库不老屯
836,北京密云,冶仙峰
324,北京密云,云湖渡假村
417,北京密云,泻水湖
2136,北京密云,金山岭长城
663,北京密云,雾灵山
5251,北京密云,太师屯镇，清水河
252,北京密云,司马台长城
3981,北京密云,黑龙潭
3127,北京密云,潮河及水库不老屯
1160,北京密云,水库宾馆及其后山
1258,北京密云,云峰山
2824,北京密云,潮河河西村段
5934,北京密云,五座楼
1706,北京密云,水库东侧，溪翁庄
944,北京密云,遥桥峪
843,北京密云,密云水库
787,北京密云,白河峡谷
2275,北京密云,西田各庄镇
3174,北京市区,元大都城垣遗址
2406,北京市区,门头沟三家店水库
1157,北京市区,人民日报院
801,北京市区,温榆河
5069,北京市区,公主坟
3542,北京市区,朝阳公园
425,北京市区,玉渊潭
3030,北京市区,中国农业大学东区
3671,北京市区,罗马湖
5404,北京市区,滨河公园
5210,北京市区,永定河大桥
6400,北京市区,奥森北园
2556,北京市区,摄影器材城
5341,北京市区,林业科学研究院
5108,北京市区,青年湖公园
1414,北京市区,三元桥
1168,北京市区,大觉寺
7592,北京市区,房山区 大石河
7575,北京市区,远洋自然小区
6870,北京市区,北京大学附属中学
936,北京市区,北京大学
5998,北京市区,装甲兵工程学院
4283,北京市区,景山公园
6405,北京市区,地坛公园
3614,北京市区,蟹岛
1776,北京市区,对外经济贸易大学
2283,北京市区,中国农机研究院
4835,北京市区,国子监
5043,北京市区,坂井
5295,北京市区,门头沟草帽山
1657,北京市区,房山区牛口峪水库
3656,北京市区,门头沟 黄草梁
1875,北京市区,中科院植物研究所
2650,北京市区,长安街
6427,北京市区,中科院奥运村园区
262,北京市区,光华里
4988,北京市区,玲珑公园
2716,北京市区,老山
2722,北京市区,北京一七一中
404,北京市区,北海
2433,北京市区,农展馆
1056,北京市区,四惠地铁站
5739,北京市区,北二环路
5690,北京市区,门头沟珍珠湖
5041,北京市区,西郊机场
1932,北京市区,北京林业大学
560,北京市区,颐和园西墙
6732,北京市区,北京玉渊潭公园
6855,北京市区,门头沟东灵山
685,北京市区,坝河湿地
7171,北京市区,东坝郊野公园
2254,北京市区,海淀苏家陀中学
1329,北京市区,紫竹院公园
993,北京市区,天坛
2839,北京市区,门头沟 雁翅
99,北京市区,颐和园
1334,北京市区,药用植物园
4838,北京市区,北京海淀公园
1463,北京市区,白草畔
2754,北京市区,房山区上方山
6396,北京市区,清河中段
2679,北京市区,故宫博物院
2999,北京市区,日坛公园
1116,北京市区,凤凰岭景区
844,北京市区,八宝山公墓
1910,北京市区,先农坛
2396,北京市区,北京语言文化大学
4993,北京市区,人定湖公园
6307,北京市区,房山区 花田湿地
2604,北京市区,闵庄
5325,北京市区,北京西站南广场
3190,北京市区,北京航空航天大学
1248,北京市区,门头沟 妙峰山
3682,北京市区,国贸
3202,北京市区,首都师范大学
5232,北京市区,门头沟区永定河
5010,北京市区,双秀公园
1181,北京市区,北京动物园
2719,北京市区,灵境胡同
917,北京市区,东灵山地区
6306,北京市区,康庄公园
2049,北京市区,清华大学
207,北京市区,北京师范大学
6354,北京市区,204国道
1042,北京市区,房山区 十渡
2363,北京市区,西北旺
5337,北京市区,解放军军乐团
6861,北京市区,石景山区黑石头村
1331,北京市区,中国农业大学西区
1656,北京市区,房山区 拒马河
1073,北京市区,北京植物园
1456,北京市区,门头沟区百花山
367,北京市区,北京大学医学部
5352,北京市区,塔园村
913,北京市区,门头沟109国道
572,北京市区,永定河引水渠
1777,北京市区,北京孔庙
4883,北京市区,清河西段
6064,北京市区,门头沟 戒台寺
1128,北京市区,百望山
1750,北京市区,鹫峰、阳台山地区
3878,北京市区,奥林匹克公园鸟巢
674,北京市区,上庄水库
6212,北京市区,人民大学
2690,北京市区,东城区 柳荫公园
279,北京市区,水碓湖
6470,北京市区,房山区 大宁水库
5621,北京市区,海淀公园
666,北京市区,翠湖
3349,北京市区,红旗村巨山家园
914,北京市区,海淀上庄水库
6308,北京市区,北宫森林公园
4863,北京市区,农大上庄实验站
1764,北京市区,积水潭
2691,北京市区,东城区 地坛公园
1281,北京市区,门头沟区 潭柘寺
5009,北京市区,月坛公园
219,北京市区,八大处
5045,北京市区,白石桥
5289,北京市区,三岔河
1425,北京市区,小龙门林场
4868,北京市区,北京莲花池公园
769,北京市区,阳台山
5288,北京市区,太阳宫公园
3659,北京市区,门头沟小龙门林场
3674,北京市区,金五星
3134,北京市区,西直门13线小河
1689,北京市区,陶然亭公园
4051,北京市区,卢沟桥
3155,北京市区,中山公园
3940,北京市区,苇沟
6538,北京市区,奥森南园
6448,北京市区,中科院生物物理所
5765,北京市区,工体
3931,北京市区,Xiao Che
5291,北京市区,丰台花园
4105,北京市区,奥林匹克森林公园
2635,北京市区,后海
4873,北京市区,中央党校
106,北京市区,圆明园
141,北京市区,香山
2623,北京市区,北京外国语大学
724,北京平谷,金海湖
998,北京平谷,四座楼自然保护区
3986,北京平谷,挂甲峪
1432,北京延庆,玉渡山
70,北京延庆,松山保护区
3055,北京延庆,后河峡谷
4926,北京延庆,九里梁
1635,北京延庆,妫水河及沿岸
104,北京延庆,野鸭湖
494,北京延庆,白河堡水库
4300,北京延庆,康西草原
1583,北京延庆,延庆农场
259,北京延庆,八达岭
4095,北京怀柔,Baihe Va
3605,北京怀柔,黄花城（水长城）
683,北京怀柔,喇叭沟门
939,北京怀柔,慕田峪
2484,北京怀柔,琉璃庙镇
2130,北京怀柔,汤河口
3010,北京怀柔,红鳟鱼一条沟
457,北京怀柔,云蒙山森林公园
2729,北京怀柔,青龙峡
332,北京怀柔,生存岛基地
719,北京怀柔,崎峰茶
5620,北京怀柔,白河峡谷
203,北京怀柔,水库
236,北京怀柔,响水湖
5471,北京怀柔,九渡河镇局里村
4000,北京怀柔,Huairou
6753,北京怀柔,宽沟招待所
899,北京怀柔,怀沙河
2354,北京怀柔,怀九河
260,北京房山,牛口峪水库
168,北京房山,拒马河
756,北京房山,108国道
2031,北京昌平,南口
2350,北京昌平,中关村生命科学园
6616,北京昌平,华夏陵园
1584,北京昌平,虎峪
6840,北京昌平,高崖口
4394,北京昌平,拉菲特城堡东
3213,北京昌平,十三陵景区定陵
3409,北京昌平,上庄村
4319,北京昌平,回龙观
7116,北京昌平,居庸关
392,北京昌平,碓臼峪
305,北京昌平,温榆河
6839,北京昌平,沟崖
6395,北京昌平,太平郊野公园
217,北京昌平,十三陵水库
4466,北京昌平,天通苑东三区
975,北京昌平,沙河水库
1989,北京昌平,白羊沟
4937,北京昌平,北京农学院
5271,北京昌平,上庄水库
1385,北京昌平,阳坊
5893,北京昌平,黑山寨村
868,北京昌平,十三陵景区永陵
1632,北京昌平,小汤山
696,北京朝阳,京顺路林带
215,北京朝阳,农展馆
742,北京朝阳,立水桥清水苑湿地
263,北京朝阳,苇沟
277,北京西城,官园鸟市
216,北京西城,紫竹院
3541,北京通县,定福庄人工湖
1722,北京通县,京杭运河-北关
2686,北京通县,潮白河京哈高速桥
3515,北京通县,京杭运河-六环桥
1417,北京通县,东关
3021,北京通县,师姑庄附近及县城
4297,北京通县,三八国际友谊林
2021,北京通县,温榆河高尔夫球场
118,北京门头沟,东灵山
238,北京门头沟,永定河雁翅
247,北京门头沟,三家店水库
248,北京门头沟,斋堂水库
644,北京门头沟,珍珠湖
3348,北京顺义,潮白河森林公园
1007,北京顺义,小中河
1740,北京顺义,牛栏山
498,北京顺义,汉石桥
3342,北京顺义,救护繁育中心
